1	1	0.0
1	2	1.41421356237
1	3	4.472135955
1	4	9.48683298051
1	5	16.4924225025
1	6	25.495097568
1	7	36.4965751818
1	8	49.4974746831
1	9	64.4980619864
1	10	81.4984662432
1	11	100.498756211
1	12	121.498971189
1	13	144.499134946
1	14	169.499262535
1	15	196.499363867
1	16	225.499445676
1	17	256.49951267
1	18	289.499568221
1	19	324.499614792
1	20	361.499654218
1	21	400.49968789
1	22	441.499716874
1	23	484.499742002
1	24	529.499763928
1	25	576.499783174
1	26	625.49980016
1	27	676.499815225
1	28	729.49982865
1	29	784.499840663
1	30	841.499851456
1	31	900.499861188
1	32	961.499869995
1	33	1024.49987799
1	34	1089.49988527
1	35	1156.49989192
1	36	1225.499898
1	37	1296.49990359
1	38	1369.49990873
1	39	1444.49991346
1	40	1521.49991784
1	41	1600.4999219
1	42	1681.49992566
1	43	1764.49992916
1	44	1849.49993241
1	45	1936.49993545
1	46	2025.49993829
1	47	2116.49994094
1	48	2209.49994343
1	49	2304.49994576
1	50	2401.49994795
1	51	500.0
1	52	521.000959692
1	53	544.003676458
1	54	569.007908557
1	55	596.013422668
1	56	625.01999968
1	57	656.027438451
1	58	689.035557863
1	59	724.044197546
1	60	761.053217587
1	61	800.062497559
1	62	841.071935092
1	63	884.081444212
1	64	929.090953567
1	65	976.100404672
1	66	1025.10975022
1	67	1076.11895253
1	68	1129.12798212
1	69	1184.13681642
1	70	1241.1454387
1	71	1300.15383705
1	72	1361.16200358
1	73	1424.16993368
1	74	1489.1776254
1	75	1556.18507897
1	76	1625.19229631
1	77	1696.19928075
1	78	1769.20603662
1	79	1844.21256909
1	80	1921.21888394
1	81	2000.22498735
1	82	2081.2308858
1	83	2164.23658596
1	84	2249.24209457
1	85	2336.2474184
1	86	2425.25256417
1	87	2516.25753849
1	88	2609.26234787
1	89	2704.26699865
1	90	2801.27149702
1	91	2900.27584895
1	92	3001.28006024
1	93	3104.28413648
1	94	3209.28808305
1	95	3316.29190513
1	96	3425.29560768
1	97	3536.29919549
1	98	3649.30267311
1	99	3764.30604494
1	100	3881.30931517
1	101	1000.0
1	102	1041.00048031
1	103	1084.00184502
1	104	1129.00398582
1	105	1176.0068027
1	106	1225.01020404
1	107	1276.01410651
1	108	1329.01843479
1	109	1384.02312119
1	110	1441.02810521
1	111	1500.03333296
1	112	1561.03875673
1	113	1624.04433437
1	114	1689.05002886
1	115	1756.05580777
1	116	1825.06164279
1	117	1896.06750935
1	118	1969.07338614
1	119	2044.07925482
1	120	2121.08509966
1	121	2200.09090721
1	122	2281.09666608
1	123	2364.10236665
1	124	2449.10800089
1	125	2536.11356213
1	126	2625.11904492
1	127	2716.12444487
1	128	2809.12975848
1	129	2904.13498309
1	130	3001.14011669
1	131	3100.14515789
1	132	3201.15010582
1	133	3304.15496005
1	134	3409.15972052
1	135	3516.16438751
1	136	3625.16896158
1	137	3736.17344351
1	138	3849.17783429
1	139	3964.18213507
1	140	4081.18634713
1	141	4200.19047187
1	142	4321.19451078
1	143	4444.19846542
1	144	4569.20233739
1	145	4696.20612836
1	146	4825.20984
1	147	4956.21347401
1	148	5089.21703212
1	149	5224.22051602
1	150	5361.22392743
2	1	1.41421356237
2	2	0.0
2	3	3.16227766017
2	4	8.24621125124
2	5	15.2970585408
2	6	24.3310501212
2	7	35.3553390593
2	8	48.3735464898
2	9	63.387695967
2	10	80.399004969
2	11	99.4082491547
2	12	120.415945788
2	13	143.422452914
2	14	168.428026171
2	15	195.432852919
2	16	224.437073586
2	17	255.440795489
2	18	288.444102037
2	19	323.447059037
2	20	360.449719101
2	21	399.452124791
2	22	440.454310911
2	23	483.456306195
2	24	528.458134576
2	25	575.459816147
2	26	624.4613679
2	27	675.462804305
2	28	728.464137758
2	29	783.465378942
2	30	840.466537109
2	31	899.467620318
2	32	960.468635615
2	33	1023.46958919
2	34	1088.47048651
2	35	1155.4713324
2	36	1224.47213117
2	37	1295.47288663
2	38	1368.47360223
2	39	1443.47428103
2	40	1520.4749258
2	41	1599.47553904
2	42	1680.47612301
2	43	1763.47667974
2	44	1848.47721111
2	45	1935.47771881
2	46	2024.47820438
2	47	2115.47866924
2	48	2208.47911469
2	49	2303.47954191
2	50	2400.47995201
2	51	499.001002003
2	52	520.0
2	53	543.00092081
2	54	568.003521116
2	55	595.007562977
2	56	624.012820381
2	57	655.019083691
2	58	688.026162293
2	59	723.03388579
2	60	760.042104097
2	61	799.050686753
2	62	840.059521701
2	63	883.068513763
2	64	928.077582964
2	65	975.086662815
2	66	1024.09569865
2	67	1075.10464607
2	68	1128.11346947
2	69	1183.12214078
2	70	1240.13063828
2	71	1299.13894561
2	72	1360.14705087
2	73	1423.15494589
2	74	1488.16262552
2	75	1555.17008716
2	76	1624.17733022
2	77	1695.18435576
2	78	1768.19116614
2	79	1843.19776476
2	80	1920.20415581
2	81	1999.21034411
2	82	2080.2163349
2	83	2163.22213376
2	84	2248.22774647
2	85	2335.23317894
2	86	2424.23843712
2	87	2515.24352698
2	88	2608.24845442
2	89	2703.25322528
2	90	2800.25784527
2	91	2899.26231997
2	92	3000.26665482
2	93	3103.27085508
2	94	3208.27492588
2	95	3315.27887213
2	96	3424.28269861
2	97	3535.2864099
2	98	3648.2900104
2	99	3763.29350437
2	100	3880.29689586
2	101	999.0005005
2	102	1040.0
2	103	1083.00046168
2	104	1128.00177305
2	105	1175.00382978
2	106	1224.00653593
2	107	1275.00980388
2	108	1328.01355415
2	109	1383.017715
2	110	1440.02222205
2	111	1499.02701777
2	112	1560.03205095
2	113	1623.03727622
2	114	1688.04265349
2	115	1755.04814749
2	116	1824.05372728
2	117	1895.05936582
2	118	1968.06503958
2	119	2043.0707281
2	120	2120.07641372
2	121	2199.08208123
2	122	2280.08771761
2	123	2363.09331174
2	124	2448.09885421
2	125	2535.1043371
2	126	2624.1097538
2	127	2715.11509885
2	128	2808.12036779
2	129	2903.12555705
2	130	3000.13066382
2	131	3099.13568596
2	132	3200.14062191
2	133	3303.14547061
2	134	3408.15023143
2	135	3515.15490413
2	136	3624.15948876
2	137	3735.16398569
2	138	3848.16839548
2	139	3963.17271892
2	140	4080.17695695
2	141	4199.18111065
2	142	4320.18518122
2	143	4443.18916995
2	144	4568.19307823
2	145	4695.19690748
2	146	4824.20065918
2	147	4955.20433484
2	148	5088.207936
2	149	5223.21146422
2	150	5360.21492106
3	1	4.472135955
3	2	3.16227766017
3	3	0.0
3	4	5.09901951359
3	5	12.1655250606
3	6	21.2132034356
3	7	32.2490309932
3	8	45.2769256907
3	9	60.2992537267
3	10	77.3175271203
3	11	96.3327566303
3	12	117.345643294
3	13	140.356688476
3	14	165.366260162
3	15	192.374634503
3	16	221.382022757
3	17	252.388589282
3	18	285.394463857
3	19	320.399750312
3	20	357.404532708
3	21	396.40887982
3	22	437.412848462
3	23	480.416485979
3	24	525.419832134
3	25	572.422920575
3	26	621.425779961
3	27	672.428434854
3	28	725.430906427
3	29	780.43321303
3	30	837.435370641
3	31	896.437393241
3	32	957.439293115
3	33	1020.4410811
3	34	1085.4427668
3	35	1152.44435874
3	36	1221.44586454
3	37	1292.44729099
3	38	1365.44864422
3	39	1440.44992971
3	40	1517.45115243
3	41	1596.45231686
3	42	1677.45342707
3	43	1760.45448677
3	44	1845.45549933
3	45	1932.45646781
3	46	2021.45739505
3	47	2112.45828361
3	48	2205.45913587
3	49	2300.45995401
3	50	2397.46074003
3	51	496.004032242
3	52	517.000967117
3	53	540.0
3	54	565.000884955
3	55	592.003378369
3	56	621.007246335
3	57	652.012269823
3	58	685.018247932
3	59	720.024999566
3	60	757.032363905
3	61	796.04019999
3	62	837.048385698
3	63	880.056816348
3	64	925.065403093
3	65	972.074071252
3	66	1021.08275864
3	67	1072.09141401
3	68	1125.09999556
3	69	1180.10846959
3	70	1237.11680936
3	71	1296.12499397
3	72	1357.13300748
3	73	1420.14083809
3	74	1485.14847743
3	75	1552.15592
3	76	1621.16316267
3	77	1692.17020421
3	78	1765.17704494
3	79	1840.18368648
3	80	1917.19013142
3	81	1996.19638312
3	82	2077.2024456
3	83	2160.20832329
3	84	2245.21402098
3	85	2332.2195437
3	86	2421.22489662
3	87	2512.230085
3	88	2605.23511415
3	89	2700.23998933
3	90	2797.24471579
3	91	2896.24929866
3	92	2997.25374301
3	93	3100.25805378
3	94	3205.26223576
3	95	3312.26629364
3	96	3421.27023195
3	97	3532.27405505
3	98	3645.27776719
3	99	3760.28137245
3	100	3877.28487475
3	101	996.00200803
3	102	1037.00048216
3	103	1080.0
3	104	1125.00044444
3	105	1172.00170648
3	106	1221.0036855
3	107	1272.00628929
3	108	1325.00943393
3	109	1380.01304342
3	110	1437.01704931
3	111	1496.02139022
3	112	1557.02601134
3	113	1620.0308639
3	114	1685.03590466
3	115	1752.04109541
3	116	1821.04640248
3	117	1892.05179633
3	118	1965.05725107
3	119	2040.06274413
3	120	2117.06825587
3	121	2196.07376925
3	122	2277.07926959
3	123	2360.08474424
3	124	2445.09018239
3	125	2532.09557482
3	126	2621.10091374
3	127	2712.10619261
3	128	2805.11140599
3	129	2900.11654938
3	130	2997.12161915
3	131	3096.1266124
3	132	3197.13152685
3	133	3300.13636082
3	134	3405.14111308
3	135	3512.14578285
3	136	3621.1503697
3	137	3732.15487353
3	138	3845.15929449
3	139	3960.16363298
3	140	4077.1678896
3	141	4196.17206511
3	142	4317.17616041
3	143	4440.18017652
3	144	4565.18411458
3	145	4692.18797577
3	146	4821.19176138
3	147	4952.19547272
3	148	5085.19911115
3	149	5220.20267806
3	150	5357.20617486
4	1	9.48683298051
4	2	8.24621125124
4	3	5.09901951359
4	4	0.0
4	5	7.07106781187
4	6	16.1245154966
4	7	27.1661554144
4	8	40.1995024845
4	9	55.2268050859
4	10	72.2495674728
4	11	91.2688336728
4	12	112.285350781
4	13	135.299667405
4	14	160.312195419
4	15	187.323250025
4	16	216.333076528
4	17	247.341868676
4	18	280.349781523
4	19	315.356940624
4	20	352.363448729
4	21	391.36939073
4	22	432.374837381
4	23	475.379848121
4	24	520.38447325
4	25	567.388755616
4	26	616.392731949
4	27	667.396433913
4	28	720.399888951
4	29	775.403120964
4	30	832.406150866
4	31	891.408997038
4	32	952.411675695
4	33	1015.4142012
4	34	1080.41658632
4	35	1147.41884245
4	36	1216.42097976
4	37	1287.42300741
4	38	1360.42493361
4	39	1435.42676581
4	40	1512.42851071
4	41	1591.4301744
4	42	1672.43176243
4	43	1755.43327985
4	44	1840.43473125
4	45	1927.43612086
4	46	2016.43745254
4	47	2107.43872983
4	48	2200.43995601
4	49	2295.44113407
4	50	2392.44226681
4	51	491.009164884
4	52	512.003906235
4	53	535.000934579
4	54	560.0
4	55	587.000851788
4	56	616.003246745
4	57	647.00695514
4	58	680.011764604
4	59	715.017482304
4	60	752.023935789
4	61	791.030972845
4	62	832.03846065
4	63	875.04628449
4	64	920.054346221
4	65	967.062562609
4	66	1016.07086367
4	67	1067.07919106
4	68	1120.08749658
4	69	1175.09574078
4	70	1232.10389172
4	71	1291.11192389
4	72	1352.11981718
4	73	1415.12755609
4	74	1480.13512897
4	75	1547.14252737
4	76	1616.14974554
4	77	1687.15677991
4	78	1760.16362876
4	79	1835.17029183
4	80	1912.17677007
4	81	1991.18306542
4	82	2072.18918055
4	83	2155.19511878
4	84	2240.20088385
4	85	2327.20647988
4	86	2416.21191124
4	87	2507.21718246
4	88	2600.22229819
4	89	2695.22726314
4	90	2792.23208204
4	91	2891.23675959
4	92	2992.24130043
4	93	3095.24570915
4	94	3200.24999024
4	95	3307.25414808
4	96	3416.25818696
4	97	3527.26211104
4	98	3640.26592435
4	99	3755.2696308
4	100	3872.27323416
4	101	991.004540857
4	102	1032.00193798
4	103	1075.00046512
4	104	1120.0
4	105	1167.00042845
4	106	1216.00164474
4	107	1267.00355169
4	108	1320.00606059
4	109	1375.00909088
4	110	1432.01256978
4	111	1491.01643183
4	112	1552.02061842
4	113	1615.0250772
4	114	1680.02976164
4	115	1747.03463045
4	116	1816.03964714
4	117	1887.04477954
4	118	1960.04999936
4	119	2035.0552818
4	120	2112.06060519
4	121	2191.06595063
4	122	2272.0713017
4	123	2355.07664419
4	124	2440.08196584
4	125	2527.08725611
4	126	2616.09250601
4	127	2707.09770788
4	128	2800.10285525
4	129	2895.10794272
4	130	2992.11296578
4	131	3091.11792075
4	132	3192.12280466
4	133	3295.12761513
4	134	3400.13235037
4	135	3507.13700901
4	136	3616.14159015
4	137	3727.14609319
4	138	3840.15051788
4	139	3955.15486422
4	140	4072.15913245
4	141	4191.16332299
4	142	4312.16743645
4	143	4435.17147357
4	144	4560.17543522
4	145	4687.17932236
4	146	4816.18313605
4	147	4947.18687741
4	148	5080.19054761
4	149	5215.19414787
4	150	5352.19767946
5	1	16.4924225025
5	2	15.2970585408
5	3	12.1655250606
5	4	7.07106781187
5	5	0.0
5	6	9.05538513814
5	7	20.0997512422
5	8	33.1360830516
5	9	48.1663783152
5	10	65.192024052
5	11	84.2140130857
5	12	105.233074649
5	13	128.249756335
5	14	153.264477293
5	15	180.277563773
5	16	209.289273495
5	17	240.299812734
5	18	273.309348541
5	19	308.318017638
5	20	345.325932997
5	21	384.333188783
5	22	425.339864109
5	23	468.346025925
5	24	513.351731272
5	25	560.357029045
5	26	609.361961399
5	27	660.366564871
5	28	713.370871286
5	29	768.374908492
5	30	825.378700961
5	31	884.382270288
5	32	945.385635601
5	33	1008.3888139
5	34	1073.39182035
5	35	1140.39466852
5	36	1209.39737059
5	37	1280.39993752
5	38	1353.40237919
5	39	1428.40470456
5	40	1505.40692173
5	41	1584.4090381
5	42	1665.41106037
5	43	1748.41299469
5	44	1833.41484667
5	45	1920.41662147
5	46	2009.41832379
5	47	2100.41995801
5	48	2193.42152812
5	49	2288.42303781
5	50	2385.42449053
5	51	484.016528643
5	52	505.008910812
5	53	528.003787865
5	54	553.000904158
5	55	580.0
5	56	609.000821018
5	57	640.003124992
5	58	673.006686445
5	59	708.011299345
5	60	745.016778335
5	61	784.022958848
5	62	825.029696435
5	63	868.036865577
5	64	913.044358178
5	65	960.052081921
5	66	1009.05995858
5	67	1060.06792235
5	68	1113.07591835
5	69	1168.0839011
5	70	1225.09183329
5	71	1284.0996846
5	72	1345.10743065
5	73	1408.11505212
5	74	1473.12253394
5	75	1540.12986465
5	76	1609.13703581
5	77	1680.14404144
5	78	1753.15087771
5	79	1828.15754245
5	80	1905.16403493
5	81	1984.17035559
5	82	2065.17650577
5	83	2148.18248759
5	84	2233.18830375
5	85	2320.19395741
5	86	2409.1994521
5	87	2500.20479161
5	88	2593.20997993
5	89	2688.21502116
5	90	2785.2199195
5	91	2884.22467918
5	92	2985.22930443
5	93	3088.23379944
5	94	3193.23816838
5	95	3300.24241534
5	96	3409.24654433
5	97	3520.25055926
5	98	3633.25446398
5	99	3748.25826218
5	100	3865.26195749
5	101	984.008130048
5	102	1025.00439023
5	103	1068.00187266
5	104	1113.00044924
5	105	1160.0
5	106	1209.00041356
5	107	1260.0015873
5	108	1313.00342726
5	109	1368.00584794
5	110	1425.0087719
5	111	1484.01212933
5	112	1545.01585752
5	113	1608.01990037
5	114	1673.02420783
5	115	1740.02873539
5	116	1809.03344358
5	117	1880.03829748
5	118	1953.04326629
5	119	2028.0483229
5	120	2105.0534435
5	121	2184.05860727
5	122	2265.06379601
5	123	2348.06899388
5	124	2433.07418711
5	125	2520.07936383
5	126	2609.08451377
5	127	2700.08962814
5	128	2793.09469943
5	129	2888.09972127
5	130	2985.10468828
5	131	3084.10959598
5	132	3185.11444064
5	133	3288.11921925
5	134	3393.12392936
5	135	3500.12856907
5	136	3609.13313692
5	137	3720.13763186
5	138	3833.1420532
5	139	3948.14640053
5	140	4065.15067371
5	141	4184.15487285
5	142	4305.15899823
5	143	4428.1630503
5	144	4553.16702966
5	145	4680.17093705
5	146	4809.17477328
5	147	4940.17853928
5	148	5073.18223603
5	149	5208.18586458
5	150	5345.18942602
6	1	25.495097568
6	2	24.3310501212
6	3	21.2132034356
6	4	16.1245154966
6	5	9.05538513814
6	6	0.0
6	7	11.0453610172
6	8	24.0831891576
6	9	39.1152144312
6	10	56.1426753905
6	11	75.1664818919
6	12	96.1873172513
6	13	119.205704561
6	14	144.222051019
6	15	171.236678314
6	16	200.249843945
6	17	231.261756458
6	18	264.272586547
6	19	299.282475264
6	20	336.291540185
6	21	375.299880096
6	22	416.3075786
6	23	459.314706928
6	24	504.32132614
6	25	551.327488885
6	26	600.333240792
6	27	651.338621609
6	28	704.343666118
6	29	759.348404884
6	30	816.352864881
6	31	875.357070001
6	32	936.361041479
6	33	999.364798259
6	34	1064.36835729
6	35	1131.37173378
6	36	1200.37494142
6	37	1271.37799257
6	38	1344.38089841
